DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:144	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:61	`public bool IsRuleProcessing { get; set; } = false;` drops the explicit `= false` initializer in TO-BE; default(bool) is false either way, no behavioral difference	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:152	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:70-73 (IsNotDigimonInBreeding)	TO-BE inserts a guard absent from AS-IS: `if (!permanent.TopCard.HasDefinition) { return false; }` before the `IsExistOnBreedingArea` check. `CardSource.HasDefinition` (CardSource.cs:1000, `=> Definition is not null`) has no AS-IS counterpart; it is a data-definition-lookup guard since AS-IS cards are always backed by a compiled prefab/component with no equivalent "undefined card" state	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:169	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:94-97 (IsNotHavingDP)	TO-BE inserts a guard absent from AS-IS: `if (permanent.IsDigimon && !permanent.TopCard.IsDigiEgg && !permanent.IsDpDefined) { return false; }` before the `permanent.DP < 0` check. `Permanent.IsDpDefined` (Permanent.cs:131) has no AS-IS counterpart — a data-definition guard for DP resolution, absent from AS-IS's always-defined Unity card fields	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:197	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:129-132 (IsDigimonLackDP)	TO-BE inserts a guard absent from AS-IS: `if (!permanent.IsDpDefined) { return false; }` before the `permanent.DP == 0` check — same IsDpDefined guard as IsNotHavingDP	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:219	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:152 (IsAttackerNotADigimon)	`GManager.instance.attackProcess.IsAttacking`/`.AttackingPermanent` (global singleton field access) becomes `AttackProcess attackProcess = AttackProcess.For(_context); attackProcess.IsAttacking`/`.AttackingPermanent` (per-context factory lookup); `AttackProcess.For(EngineContext)` (AttackProcess.cs:23) replaces the GManager.instance global singleton	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:240	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:175-176 (IsDigimonLackLinkCondition)	`permanent.LinkedCards.Any(source => !source.CanLinkToTargetPermanent(permanent, false, true))` becomes `permanent.LinkedCards.Any(source => source.LinkConditionOf() is not null && !source.CanLinkToTargetPermanent(permanent, false, true))` — an added `LinkConditionOf() is not null` guard narrows which linked cards can trip the lacking-condition check. `CardSource.LinkConditionOf()` (CardSource.cs:1628) has no AS-IS counterpart; AS-IS folds the equivalent check entirely inside CanLinkToTargetPermanent	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:250	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:186 (IsDigimonLackLinkCount)	Access modifier only: AS-IS `bool IsDigimonLackLinkCount(...)` (implicit private, default C# member access) becomes explicit `private bool IsDigimonLackLinkCount(...)`; body identical, accessibility unchanged (implicit private == explicit private)	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:266	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:202 (IsPermanentFaceDown)	Access modifier only: AS-IS `bool IsPermanentFaceDown(...)` (implicit private) becomes explicit `private bool IsPermanentFaceDown(...)`; body identical, accessibility unchanged	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:282	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:219-279 (RuleProcess)	`public IEnumerator RuleProcess()` (no return value, no cancellation) becomes `public async Task<bool> RuleProcess(CancellationToken cancellationToken = default)`; TO-BE opens with `using AmbientMatchContext.Scope _ruleScope = AmbientMatchContext.Enter(_context);`, absent from AS-IS — this threads the per-match EngineContext to code paths that still resolve state via GManager.instance-style global access within this call tree, a substitute for Unity's single implicit scene context	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:284	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:225,227	`while (DoRuleProcess())` gains, inside the loop body, `cancellationToken.ThrowIfCancellationRequested();` — cooperative cancellation with no Unity coroutine engine to abort via scene teardown, no AS-IS counterpart	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:284	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:229	`bool progressed = false;` per-pass accumulator with no AS-IS counterpart — AS-IS's loop re-scans board state via the pure predicate DoRuleProcess() each pass and keeps no progress flag at all (confirmed in docs/audit/coroutine_handsites.md A-01: "bool is port-only")	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:289-291	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:232-238 (RuleProcess)	AS-IS: `yield return ...StartCoroutine(EndGameProcess()); if (GManager.instance.turnStateMachine.endGame) yield break;` — leaves `IsRuleProcessing` at `true` on the way out (never reset before the `yield break`, since DoRuleProcess's first check is `if (IsRuleProcessing) return false;`, permanently blocking further passes after any game-ending pass). TO-BE explicitly resets it: `progressed |= EndGameProcess(); if (_context.RuleQueryService.IsTerminal()) { IsRuleProcessing = false; return true; }`	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:291	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:234	`GManager.instance.turnStateMachine.endGame` (state-machine boolean field) becomes `_context.RuleQueryService.IsTerminal()` (query-service call) — query-service abstraction replaces the AS-IS field	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:294,297,300,306,312	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:241,244,247,254,266 (RuleProcess)	Each `yield return ...StartCoroutine(StageProcess())` (void IEnumerator, nothing read back) becomes `progressed |= await StageProcess(cancellationToken).ConfigureAwait(false)` for TrashNonDigimonPermanentProcess/TrashNoDPPermanentProcess/DigimonLackDPProcess/DigimonLackLinkConditionProcess/CardFaceDownProcess — each stage method's new `bool` return is a port-only invention consumed only to build `progressed` (docs/audit/coroutine_handsites.md A-02..A-05, A-07)	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:303,309	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:251,257-263 (RuleProcess)	AS-IS `yield return ...StartCoroutine(BattleWithoutDigimon())` / `...DigimonLackLinkMaxCountProcess())` are bare void-IEnumerator calls with nothing read back. TO-BE reads back `progressed |= BattleWithoutDigimon();` and, for the link-max stage, destructures `(bool linkMaxProgressed, bool linkMaxParked) = await DigimonLackLinkMaxCountProcess(cancellationToken)...; if (linkMaxParked) { IsRuleProcessing = false; return true; }` — an early-exit ("parked") path that stops the whole RuleProcess loop mid-pass when a player choice becomes pending, with no AS-IS analogue (AS-IS's coroutine simply suspends at the nested yield and resumes the same foreach in place; docs/audit/coroutine_handsites.md B-05: "the original just suspends in place")	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:314	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:268-275 (RuleProcess)	AS-IS unconditionally loops back to `while (DoRuleProcess())` after `IsRuleProcessing = false;`. TO-BE adds `progressedAny |= progressed; if (!progressed) { _context.LogSink.Warn("...RuleProcess pass made no progress while DoRuleProcess reports work; yielding."); break; }` — a stall-detection early `break` out of the while loop with no AS-IS counterpart, plus a final `return progressedAny;` (AS-IS returns nothing, it's void IEnumerator)	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:324	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:287 (DoRuleProcess)	`GManager.instance.turnStateMachine.gameContext.Players.Count(player => player.IsLose)` becomes `Players().Count(playerId => _context.PlayerStatusController.IsLose(playerId))` — global GameContext.Players field enumeration replaced by the private `Players()` helper (TO-BE:608-609, backed by `_context.TurnController.Current.PlayerOrder`) plus `PlayerStatusController.IsLose(HeadlessPlayerId)`	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:331,338,345,359,366,373	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:294,301,308,322,329,336 (DoRuleProcess)	`CardEffectCommons.HasMatchConditionPermanent(condition, isContainBreedingArea)` — a public static method defined in a different AS-IS file, `DCGO/Assets/Scripts/Script/CardEffectCommons/GameContextDeterminarion.cs:641` — becomes a call to a new `private bool HasMatchConditionPermanent(...)` defined inside AutoProcessing.cs itself (TO-BE:581-606). The port's own `CardEffectCommons.cs` only carries a differently-shaped 3-arg overload that additionally requires a `CardSource card` (CardEffectCommons.cs:1800); the AS-IS 2-arg (`Func<Permanent,bool>`, `bool`) overload used here has no matching overload in the port's CardEffectCommons, so the logic is duplicated locally using `PlayersForTurnPlayer()`/`GetBattleAreaPermanents()`/`GetBreedingAreaPermanents()` (ZoneMover-based per-player zone reads) instead of AS-IS's `Players.Map(player => player.GetBattleAreaPermanents()/GetFieldPermanents()).Flat().Some(condition)`	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:352	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:315-318 (DoRuleProcess)	`if (IsAttackerNotADigimon()) { //return true; }` — dead branch (commented-out `return true;`) preserved identically in TO-BE; no behavioral difference, noted for hunk coverage	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:386	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:348-353 (EndGameProcess)	TO-BE adds a guard absent from AS-IS at method entry: `if (_context.RuleQueryService.IsTerminal()) { return false; }` before iterating players — a RuleQueryService re-entrancy guard, no AS-IS field for this early-out	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:388,390	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:355,357 (EndGameProcess)	`foreach (Player player in GManager.instance.turnStateMachine.gameContext.Players) { if (player.IsLose) {...} }` becomes `foreach (HeadlessPlayerId playerId in Players()) { if (!_context.PlayerStatusController.IsLose(playerId)) { continue; } ...}` — same substrate substitution as DoRuleProcess (GameContext.Players/Player.IsLose → Players()/PlayerStatusController.IsLose)	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:392-402	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:362-385 (EndGameProcess)	AS-IS calls `GManager.instance.turnStateMachine.EndGame(player.Enemy, false)` (winner, Surrendered) or `EndGame(null, false)` for a mutual loss, then `yield break`. TO-BE computes `bothLose` via `new Player(_context, playerId).Enemy?.PlayerId` + `PlayerStatusController.IsLose(enemy)`, then calls `ITerminalOutcomeSink.SetTerminalOutcome(winnerId, isDraw, reasonString)` if the RuleQueryService implements that interface, else falls back to `ITerminalStateController.SetTerminal(true)` — no AS-IS analogue for either interface dispatch. `TurnStateMachine.EndGame`'s own scene-cleanup / Photon room property reset (GManager.CloseWhenEndingGameObjects, PhotonNetwork.CurrentRoom.SetCustomProperties) has no headless substrate to run against	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:392-402	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:382-383 (EndGameProcess)	TO-BE adds `_context.LogSink.Info($"[AutoProcessing] EndGameProcess terminal: ...")` with no AS-IS counterpart call at this site	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:409-436	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:392-416 (TrashNonDigimonPermanentProcess)	`GManager.instance.turnStateMachine.gameContext.Players_ForTurnPlayer.Map(player => player.GetBreedingAreaPermanents().Filter(IsNotDigimonInBreeding)).Flat()` becomes `PlayersForTurnPlayer().SelectMany(player => GetBreedingAreaPermanents(player).Where(IsNotDigimonInBreeding)).ToList()` — GameContext.Players_ForTurnPlayer/Player.GetBreedingAreaPermanents() replaced by the new private PlayersForTurnPlayer()/GetBreedingAreaPermanents(HeadlessPlayerId) helpers	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:423,427,429,430	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:407,572-579 (TrashNonDigimonPermanentProcess -> DirectTrashPermanentAsync)	AS-IS runs 4 sequential coroutines per permanent: `DiscardEvoRoots()`, `GManager.instance.GetComponent<Effects>().ShowCardEffect(new List<CardSource>{cardSource}, "Cards put to trash", true, true)`, `CardObjectController.RemoveField(permanent)`, `CardObjectController.AddTrashCard(cardSource)`. TO-BE's `DirectTrashPermanentAsync` calls only `permanent.DiscardEvoRoots(...)` then `_context.ZoneMover.MoveAsync(new ZoneMoveRequest(...), ...)` — RemoveField+AddTrashCard (both still exist as static methods on CardObjectController.cs:176/217) are bypassed in favor of a single ZoneMover.MoveAsync request	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:427	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:572-579 (DirectTrashPermanentAsync)	`GManager.instance.GetComponent<Effects>().ShowCardEffect(new List<CardSource>{cardSource}, "Cards put to trash", true, true)` call is dropped — no call site at all in DirectTrashPermanentAsync, though `Effects.ShowCardEffect` still exists as a no-op Task stub (Effects.cs:86) and is callable	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:409	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:392 (TrashNonDigimonPermanentProcess)	`IEnumerator TrashNonDigimonPermanentProcess()` (void) becomes `private async Task<bool> TrashNonDigimonPermanentProcess(CancellationToken)` returning a `progressed` flag set whenever a permanent was actually trashed — AS-IS keeps no such flag (docs/audit/coroutine_handsites.md A-02)	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:439-466	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:419-443 (TrashNoDPPermanentProcess)	Same substrate substitution as TrashNonDigimonPermanentProcess: Players_ForTurnPlayer/GetBattleAreaPermanents() enumeration swap and RemoveField+AddTrashCard collapsed into DirectTrashPermanentAsync (BattleArea zone)	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:457	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:434 (TrashNoDPPermanentProcess -> DirectTrashPermanentAsync)	Same ShowCardEffect call drop as TrashNonDigimonPermanentProcess, and the same port-only `progressed` return added to `private async Task<bool> TrashNoDPPermanentProcess(CancellationToken)`	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:469-485	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:446-466 (DigimonLackDPProcess)	Players_ForTurnPlayer/GetBattleAreaPermanents() substrate swap (as above)	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:482	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:459-461 (DigimonLackDPProcess)	AS-IS's `yield return ...StartCoroutine(new DestroyPermanentsClass(...).Destroy())` reads nothing back; TO-BE reads `destroyPermanents.DestroyedPermanents.Count >= 1` off the same instance after `await Destroy(...)` to build its `bool` return — `DestroyPermanentsClass.DestroyedPermanents` exists in AS-IS but the AS-IS coroutine never consults it at this call site	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:488	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:471 (BattleWithoutDigimon)	`GManager.instance.attackProcess.AttackingPermanent`/`.DefendingPermanent`/`.HasDefender`/`.IsEndAttack` (global singleton) becomes `AttackProcess attackProcess = AttackProcess.For(_context); attackProcess....` (per-context factory) — same AttackProcess.For(_context) substitution as IsAttackerNotADigimon	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:493-494,496-497	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:478-482,484-488 (BattleWithoutDigimon)	AS-IS sets `attackProcess.IsEndAttack = true;` unconditionally whenever `!AttackingPermanent.IsDigimon` (and again whenever `DefendingPermanent == null && HasDefender`), with no guard on the current value. TO-BE adds `&& !attackProcess.IsEndAttack` to each condition and tracks a `bool progressed` set only on the transition, returned to the caller — AS-IS has no such flag and reassigns unconditionally each pass; final IsEndAttack state is equivalent (still ends up true) but the added condition guard is a code-shape change with no AS-IS counterpart	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:504	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:497 (DigimonLackLinkConditionProcess)	Players_ForTurnPlayer/GetFieldPermanents() substrate swap (as above)	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:512	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:506-507 (DigimonLackLinkConditionProcess)	`permanent.LinkedCards.FindAll(source => !source.CanLinkToTargetPermanent(permanent, false))` becomes `permanent.LinkedCards.FindAll(source => source.LinkConditionOf() is not null && !source.CanLinkToTargetPermanent(permanent, false))` — same `LinkConditionOf()` guard addition as IsDigimonLackLinkCondition	SUBSTRATE
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:514	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:509-513 (DigimonLackLinkConditionProcess)	`yield return ...StartCoroutine(new ITrashLinkCards(permanent, selectedCards, null).TrashLinkCards())` (nothing read back) becomes `await new ITrashLinkCards(...).TrashLinkCards(cancellationToken)...; progressed = true;` — `progressed` is unconditionally set true whenever any permanent was in the list, a port-only flag with no AS-IS counterpart	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:524-538	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:522-545 (DigimonLackLinkMaxCountProcess)	AS-IS's `foreach (Permanent permanent in LackLinkCountPermanents) { yield return ...StartCoroutine(permanent.RemoveLinkedCard(...)); }` processes every over-linked permanent in the list in one pass (a nested player-selection coroutine, if any, suspends and resumes the same foreach). TO-BE's version checks `if (_context.ChoiceController.Current.IsPending) { return (true, true); }` after each `RemoveLinkedCard` await and, if a choice is now pending, abandons the remaining permanents in the list and returns `Parked = true` immediately — remaining over-linked permanents are left for the next external re-entry into RuleProcess rather than finished in the same pass. Has no AS-IS analogue (docs/audit/coroutine_handsites.md: "the original simply suspends inside SelectCardEffect.Activate() and the coroutine resumes in place")	MIRROR
DIFF	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/AutoProcessing.cs:541-565	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/AutoProcessing.cs:548-569 (CardFaceDownProcess)	Same substrate substitution as the other Trash*Process methods: Players_ForTurnPlayer/GetBattleAreaPermanents() enumeration swap and RemoveField+AddTrashCard collapsed into DirectTrashPermanentAsync	SUBSTRATE
