DIFF	ABSENT	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:514	IsDigiEggType is a private helper with zero callers anywhere in the port engine tree and no counterpart of this name anywhere in DCGO/Assets/Scripts	INVENTED
DIFF	ABSENT	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:444	GetOutcomeWatcher registers a DeletionOutcomeWatcher service but has zero callers anywhere in the port engine tree	INVENTED
DIFF	ABSENT	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:456	OwnerOfInstance is a private helper with zero callers, functionally identical duplicate of OwnerOfId	INVENTED
DIFF	ABSENT	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:470	OwnerOfId is a private helper with zero callers, functionally identical duplicate of OwnerOfInstance	INVENTED
DIFF	ABSENT	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:2659	ReadDp is a private helper reading a "dp"/"DP" metadata key with zero callers anywhere in the port engine tree	INVENTED
DIFF	ABSENT	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:176	TrashDigivolutionCardsAndProcessAccordingToResult(Permanent,int trashCount,bool isFromTop,...) has a doc comment falsely attributing it to CardEffectCommons.cs:541, which is actually the unrelated List<CardSource>-shaped overload; no AS-IS method of this shape exists under this name	INVENTED
DIFF	ABSENT	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1073	TokenSpec record and TokenSpecs table re-encode the AS-IS CEntity_Base token data as a new type with no AS-IS name, since CEntity_Base has no headless mirror	SUBSTRATE
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GameContextDeterminarion.cs:41	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:491	IsExistOnBattleAreaTrigger/IsExistOnBattleAreaActivate collapse two AS-IS functions with different caching semantics into a single alias of IsExistOnBattleArea	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPlayer/ChangeCardDP.cs:10	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:503	ChangeSecurityDigimonCardDPPlayerEffect relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPermanent/CanNotAttack.cs:10	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1499	GainCanNotAttack relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPermanent/CanNotBlock.cs:10	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1509	GainCanNotBlock relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPlayer/ChangePlayCost.cs:11	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1800	ChangePlayCostPlayerEffect relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPermanent/ChangeOriginDP.cs:10	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1849	ChangeBaseDigimonDP relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPermanent/ChangeDP.cs:10	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:539	ChangeDigimonDP relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPermanent/ChangeSAttack.cs:10	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:579	ChangeDigimonSAttack relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/TrashDigivolutionCards.cs:11	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:942	SelectTrashDigivolutionCards relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/IsDigivolvedByTheEffect.cs:9	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:2344	IsDigivolvedByTheEffect relocated but takes a CardSource `effectSourceCard` in place of the AS-IS `ICardEffect cardEffect` parameter	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/KeyWordEffects/Blitz.cs:10	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1257	CanActivateBlitz relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/KeyWordEffects/Fortitude.cs:54	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1275	FortitudeProcess relocated but drops the AS-IS `Hashtable hashtable` parameter (dead in the AS-IS body anyway)	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/RevealLibrary.cs:469	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1351	ReturnRevealedCardsToLibraryBottom relocated verbatim	RELOCATED
DIFF	DCGO/Assets/Scripts/Script/CardEffectCommons/GameContextDeterminarion.cs:12	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1281	EnforceLocationCheck relocated as a no-op stub (AS-IS trigger/activate permanence cache invalidation collapses since the port has no such cache)	RELOCATED
