tobe_path,verdict,diff_count,summary
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPermanent/CanNotBlock.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만; ICardEffect cause 스레딩·가드 순서까지 AS-IS와 동일)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectFactory/CanNotBeDeletedByEffect.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/CanUseEffects/PermanentEnterField/PermanentEnterField.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectFactory/CanNotReturnToHand.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/CanUseEffects/WhenRemoveField.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/CanUseEffects/OnAddDigivolutionCards.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/CanUseEffects/OnSuspend.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/DigiXrosEffects.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/IcecladClass.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/CanNotSelectBySkillClass.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/TreatAsDigimonClass.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/AddLinkConditionClass.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/ChangeCardNamesClass.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CEntity_Effect.cs,non,3,"TO-BE는 'TODO: Skeleton only' 7줄 스텁; AS-IS의 virtual CardEffects(EffectTiming,CardSource)·GetCardEffects(필터링 포함)·static isExistOnField(:10-29) 전부 미이식"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/Utils.cs,1to1,0,대조 심볼 N개 전부 일치(substrate 번역만)
