tobe_path,verdict,diff_count,summary
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/ChangeSAttackClass.cs,1to1,0,"대조 심볼(SetUpChangeSAttackClass, GetSAttack, isUpDown, PermanentCondition) 전부 일치(substrate 번역만: Mathf.Abs→Math.Abs)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectFactory/KeyWordEffects/Execute.cs,1to1,0,"대조 심볼(ExecuteSelfEffect, ExecuteEffect: CanUseCondition/CanActivateCondition/ActivateCoroutine) 전부 일치(substrate 번역만: PermanentOfThisCard()→ICardEffect.ResolvePermanentOfThisCard(card), IEnumerator ActivateCoroutine→Task ActivateCoroutine)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/ChangeBaseDPClass.cs,1to1,0,"대조 심볼(SetUpChangeBaseDPClass, GetDP, PermanentCondition, IsUpDown, IsMinusDP) 전부 일치, 로직 차이 0(UnityEngine using 제거뿐)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectFactory/KeyWordEffects/Save.cs,1to1,0,"대조 심볼(SaveEffect: CanSelectPermanentCondition/CanUseCondition/CanActivateCondition/ActivateCoroutine) 전부 일치(substrate 번역만: CanActivateSave(hashtable,pred)→CanActivateSave(hashtable,card,pred) — 조인트-스캔 오버로드에 스코프-핸들용 card 파라미터 추가는 문서화된 확립 패턴이고 스캔 범위(양측 배틀에어리어) 동일 확인됨; IEnumerator→Task)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/KeyWordEffects/Reboot.cs,1to1,0,"대조 심볼(GainReboot) 일치(substrate 번역만: IEnumerator→Task, CreateBuffEffect VFX 스트립)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/ImmuneFromStackTrashingClass.cs,1to1,0,"대조 심볼(SetUpImmuneFromStackTrashingClass, ImmuneStackTrashing) 전부 일치, 로직 차이 0(using 정리뿐)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPlayer/ChangePlayCost.cs,non,1,"TO-BE는 실제 로직(가드·PermanentCondition·ChangeCostClass 생성·AddEffectToPlayer·PermanentsForTurnPlayer 순회 VFX) 전체를 담지 않고, 다른 파일(CardEffectCommons.cs:3372 소재 CardSource-오버로드)로 그대로 위임하는 3줄짜리 브릿지 래퍼임(`ChangePlayCostPlayerEffect(permanentCondition, changeValue, setFixedCost, effectDuration, activateClass?.EffectSourceCard); await Task.CompletedTask;`). 이 파일만으로는 AS-IS 로직과의 등가를 확인할 수 없음(로직이 다른 파일로 위임된 사례)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/CanUseEffects/OnCardsReturnToLibraryFromTrash.cs,1to1,0,"대조 심볼(CanTriggerWhenOwnerCardsReturnToLibraryFromTrash, CanTriggerWhenCardsReturnToLibraryFromTrash) 전부 일치, 로직 차이 0(텍스트 동일)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/AddJogressLevelsClass.cs,1to1,0,"대조 심볼(SetUpAddJogressLevelsClass, GetJogressLevels) 전부 일치, 로직 차이 0(텍스트 동일)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/CanNotUnsuspendClass.cs,1to1,0,"대조 심볼(SetUpCanNotUntapClass, CanNotUnsuspend) 전부 일치, 로직 차이 0(텍스트 동일)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/CanUseEffects/WhenPermanentWouldPlay.cs,1to1,0,"대조 심볼(CanTriggerWhenPermanentWouldPlay) 일치, 로직 차이 0(텍스트 동일)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/MinMax_DP_Cost_Level/Level/IsMaxLevel.cs,1to1,0,"대조 심볼(IsMaxLevel) 일치(substrate 번역만: Player owner→HeadlessPlayerId owner, permanent!=null 등→InstanceId.IsEmpty/null 체크, IsPermanentExistsOnOwnerBattleAreaDigimon(permanent,card)+GetBattleAreaDigimons()의 owner-scope+IsDigimon 필터 조합→OwnerId==owner 체크+IsPermanentExistsOnBattleAreaDigimon(permanent)+GetCards(owner,BattleArea).Where(IsDigimon) 재구성이 AS-IS GetBattleAreaDigimons()의 IsDigimon 필터(Player.cs:695)와 동치임을 확인)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/AddMaxUnderTamerCountDigiXrosClass.cs,1to1,0,"대조 심볼(SetUpAddMaxUnderTamerCountDigiXrosClass, getMaxUnderTamerCount) 전부 일치, 로직 차이 0(텍스트 동일)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/CanUseEffects/SecurityEffect.cs,1to1,0,"대조 심볼(CanTriggerSecurityEffect) 일치, 로직 차이 0(텍스트 동일)."
src/HeadlessDCGO.Engine/Assets/Scripts/Script/LoadJSON_CardEntity.cs,non,1,"TO-BE는 7줄짜리 스켈레톤 스텁(Decision: PORT / TODO 주석뿐, 코드 없음); AS-IS는 실제 JSON 카드엔티티 로딩 로직을 보유(전체 미포팅)."
