tobe_path,비고1
src/HeadlessDCGO.Engine/Headless/Runtime/IHeadlessPlayerStatusController.cs,"AS-IS 헤드리스 번역(인터페이스) — AS-IS Player.IsLose 플래그(Player.cs:116)를 담는 저장소 계약(클래스 주석이 'Unity Player.IsLose' 명시 인용); GameFlowProcessor가 이 값을 읽어 종료 판정"
src/HeadlessDCGO.Engine/Headless/Runtime/IHeadlessTurnController.cs,"AS-IS 헤드리스 번역(인터페이스) — AS-IS TurnStateMachine의 턴/페이즈 진행(AdvancePhase/EndTurn/SetPhase) 계약; 실제 페이즈 전이 규칙은 HeadlessPhaseMapping(AS-IS TurnStateMachine 미러)에 위임"
src/HeadlessDCGO.Engine/Headless/Runtime/InMemoryHeadlessAttackController.cs,"AS-IS 헤드리스 번역(구현) — IHeadlessAttackController 구현체; AS-IS AttackProcess.SwitchDefender의 널 리타겟(직접공격 전환)·블로킹 플래그 해제 분기를 상태-레코드 write로 그대로 미러(주석이 'AS-IS SwitchDefender' 명시 다회 인용)"
src/HeadlessDCGO.Engine/Headless/Runtime/InMemoryHeadlessChoiceController.cs,"AS-IS 헤드리스 번역(구현) — IHeadlessChoiceController 구현체; ToggleCandidate가 AS-IS SelectPermanentEffect.cs OnClickFieldPermanentCard(:431-464)/SelectHandEffect.cs(:271-311)의 Contains→Remove/Add/교체-마지막 토글 로직을 그대로 미러(주석이 라인 범위 명시)"
src/HeadlessDCGO.Engine/Headless/Runtime/InMemoryHeadlessMemoryController.cs,"AS-IS 헤드리스 번역(구현, 단순화) — IHeadlessMemoryController 구현체; AS-IS GameContext.Memory 클램프 개념(min/max)만 반영한 '클램프 전용' 임시 트래커 — 파일 TODO가 '실제 메모리 인계·코스트 처리로 교체' 예정임을 명시"
src/HeadlessDCGO.Engine/Headless/Runtime/InMemoryHeadlessPlayerStatusController.cs,"AS-IS 헤드리스 번역(구현) — IHeadlessPlayerStatusController 구현체; AS-IS Player.IsLose(Player.cs:116-121, SetLose 시 true)를 딕셔너리 기반 저장소로 미러(최초 패배 사유 보존 규칙 포함)"
src/HeadlessDCGO.Engine/Headless/Runtime/InMemoryHeadlessTurnController.cs,"AS-IS 헤드리스 번역(구현) — IHeadlessTurnController 구현체; EndTurn의 플레이어 순환(다음 플레이어로 교대, Active 페이즈로 재시작)과 AdvancePhase의 (Phase,StepCursor) 워크 진행이 AS-IS TurnStateMachine의 턴 교대·페이즈 전이를 미러(HeadlessPhaseMapping.NextStep 위임)"
src/HeadlessDCGO.Engine/Headless/Runtime/LegalActionSetValidator.cs,"AS-IS 무대응 순수 substrate — '생성된 합법수 집합에 있는 것만 수락'이라는 RL 전용 경계 규칙(G3.5-RL-A1) 구현체; AS-IS는 UI 클릭 가능성으로 암묵 표현할 뿐 이런 명시적 생성-대-수락 일치 검증기가 없음 — headless 에이전트 액션공간 경계 인프라"
src/HeadlessDCGO.Engine/Headless/Runtime/LinkHelpers.cs,"AS-IS 게임로직 새 이름/위치로 이전(발명적 재하우징) — 실제 링크카드 부착/분리/오버플로우 처리 바디(AddLinkCardAsync/RemoveLinkCardAsync/EnforceLinkedMaxAsync)는 원래 AS-IS Permanent.AddLinkCard(Permanent.cs:1237-1294)·Permanent.RemoveLinkedCard(:1321-1345)·Permanent.LinkedMax(:896)의 로직인데, 미러 위치인 src/.../Assets/Scripts/Script/Permanent.cs의 동명 메서드(:2834,:4328-4358)는 이 LinkHelpers로 단순 위임(delegate)만 하고 있어 실제 게임로직 바디가 Headless/Runtime(substrate 구역)에 재하우징됨 — 원 위치=Assets/Scripts/Script/Permanent.cs"
src/HeadlessDCGO.Engine/Headless/Runtime/MainSkillActivateAction.cs,"AS-IS 헤드리스 번역 — AS-IS TurnStateMachine.SetActSkill(TurnStateMachine.cs:3061)이 피딩하는 메인루프 [Main] 스킬 선언 분기(:1174-1195)와 TurnStateMachine.CanSelect의 3원(필드/핸드/트래시) 선언가능 판정(:917/925/929)을 액션 클래스로 미러(주석이 각 라인 명시 인용); 실제 사용가능성/실행은 ActivatedEffectResolver(미러 CardEffectCommons)로 위임"
src/HeadlessDCGO.Engine/Headless/Runtime/MatchConfig.cs,"AS-IS 무대응 순수 substrate — 외부에서 headless 매치를 구동하기 위한 설정 DTO(플레이어 목록/랜덤시드/메모리 범위/결정적 선택 여부); AS-IS는 Unity 씬 상주 GManager/GameContext 초기화값으로 대응 개념이 존재하나 이런 주입형 설정 레코드 자체는 headless 구동 전용 발명 substrate"
src/HeadlessDCGO.Engine/Headless/Runtime/MatchResult.cs,"AS-IS 무대응 순수 substrate — 매치 종료 결과(승자/무승부/기권/사유)를 캡슐화하는 DTO; AS-IS는 UI 연출(승패 화면 트리거)로 결과를 암묵 표현할 뿐 이런 구조화 결과 레코드가 없음 — headless 호출자 응답용 substrate"
src/HeadlessDCGO.Engine/Headless/Runtime/MatchSetupFlow.cs,"AS-IS 헤드리스 번역 — AS-IS CardObjectController.CreatePlayerDecks(덱 셔플·초기 핸드 드로우)와 TurnStateMachine의 셋업 단계(선공 결정·시큐리티 배치, N-5로 멀리건 활성 시 배치 지연)를 headless 매치 개시 플로우로 미러(주석이 CardObjectController.CreatePlayerDecks/RandomUtility.ShuffledDeckCards 명시 인용); MatchSetupConfig/PlayerDeckSetup 등 보조 DTO는 이 플로우 구동용 substrate"
src/HeadlessDCGO.Engine/Headless/Runtime/MetadataActionProcessor.cs,"AS-IS 헤드리스 번역+무대응 배관 혼재 — IActionProcessor 구현체이자 액션타입 라우팅 허브(스위치문 자체는 headless 전용 배관); 개별 분기 다수가 AS-IS 로직을 직접 재현: 멀리건 분기는 TurnStateMachine 멀리건 흐름(TurnStateMachine.cs:381-478)을 MulliganCoordinator로 위임, 링크트림 선택 분기는 AS-IS Permanent.RemoveLinkedCard(null,count)→SelectCardEffect Discard 모드(SelectCardEffect.cs:715-724)를 ITrashLinkCards로 재현, 블로커/윈도우/디폴트-교체/오버클록/리빌셀렉트 분기는 각각 BlockTiming/AutoProcessing 재개/DeletionReplacementTiming/OverclockEffect/RevealAndSelect(전 AS-IS 대응 파일)로 위임; AdvancePhase/EndTurn/Pass 분기는 '구 스텝 캐던스 은퇴' 주석대로 명시적 Illegal 반환뿐인 순수 substrate 가드"
src/HeadlessDCGO.Engine/Headless/Runtime/MulliganCoordinator.cs,"AS-IS 헤드리스 번역 — AS-IS TurnStateMachine의 멀리건 흐름(TurnStateMachine.cs:381-478: '오프닝 핸드를 멀리건하시겠습니까?' 프롬프트·선공부터 순차 결정·결정 후 시큐리티 배치)을 순차 선택-기반 코디네이터로 미러(주석이 N-5 설계 항목으로 명시)"
src/HeadlessDCGO.Engine/Headless/Runtime/NoOpActionProcessor.cs,"AS-IS 무대응 순수 substrate — 파일 헤더 TODO가 명시하듯 '실제 AS-IS 액션 핸들러가 포팅되기 전까지의 no-op 처리기'로, 어떤 게임 상태도 바꾸지 않는 headless 파이프라인 플레이스홀더"
src/HeadlessDCGO.Engine/Headless/Runtime/ObservationSnapshot.cs,"AS-IS 무대응 순수 substrate — RL 정책 입력용 게임상태 관측 벡터(스텝 인덱스·턴/선택/공격/효과/메모리 상태·플레이어별 존 카드 스냅샷) 조립 레코드; AS-IS는 Unity UI 렌더링으로 상태를 암묵 표현할 뿐 이런 구조화 관측 스냅샷이 없음 — headless RL 전용 substrate"
src/HeadlessDCGO.Engine/Headless/Runtime/OptionActivateAction.cs,"AS-IS 헤드리스 번역 — 옵션카드 발동(핸드→트래시, 코스트 지불, [Main]/OnUseOption 발동)을 AS-IS CardSource.CanNotPlayThisOption 3영역 스캔(CardSource.cs:184-238)·MatchColorRequirement(:239-245)·GetChangedCost류 코스트 파이프라인을 그대로 호출해 재현하는 액션 클래스(주석이 각 리전·라인 명시 인용); 실제 게임로직은 CardSource/OptionColorRequirement/CanNotPlayOptionScan(미러측)에 위임되고 이 파일은 액션 계약(검증→지불→발동) 오케스트레이션"
