tobe_path,비고1
src/HeadlessDCGO.Engine/Headless/Runtime/DpZeroDeletionHelpers.cs,"(나) 순수 실행인프라: DP-zero 스윕이 죽인 카드를 표시하는 메타데이터 키 상수 3개뿐(로직 없음). 실제 스윕 로직은 GameFlowProcessor.StateBasedDeletionSweepAsync(AS-IS DigimonLackDPProcess 대응)에 있고 이 파일은 그 마킹 vocabulary만 정의."
src/HeadlessDCGO.Engine/Headless/Runtime/EffectDrivenAttack.cs,"(다) AS-IS 게임로직 재하우징: AS-IS SelectAttackEffect(및 SelectPermanentEffect.cs의 Attack 모드 :1009-1027, 순차 공격자 선택)를 직접 구현. mirror SelectPermanentEffect.cs·CardEffectCommons.cs·CardEffectCommons/KeyWordEffects/Blitz.cs가 EffectDrivenAttack.RequestChoice/RequestQueuedChoices를 호출해 위임 — 실 구현은 여기, mirror SelectAttackEffect.cs 주석도 'EffectDrivenAttack.Initiate's declaration'과 동일계보임을 명시."
src/HeadlessDCGO.Engine/Headless/Runtime/FreeDigivolveHelpers.cs,"(다) AS-IS 게임로직 재하우징: AS-IS Blast/Arts Digivolve(CardController.cs:1372-1376, payCost:false 단일대상 무상 디지볼브)를 FusionDigivolveHelpers.FuseAsync 재사용으로 직접 구현. 호출자는 동일 Runtime 계층의 SpecialPlayAction.cs(Blast/Arts 키워드 카드 특수플레이 처리기) — mirror 직접위임 증거는 없으나 AS-IS 키워드 메커니즘 자체를 이 파일이 담당."
src/HeadlessDCGO.Engine/Headless/Runtime/FusionDigivolveHelpers.cs,"(다) AS-IS 게임로직 재하우징: AS-IS DNA Digivolve/Jogress/DigiXros(CardController.cs:1497 이하 새 Permanent 생성 분기, SelectDigiXrosClass.cs)를 직접 구현. mirror CardEffectFactory.cs 주석이 'FusionDigivolveHelpers.FuseAsync) is the AS-IS inline `new ActivateClass()` coroutine(TfxDnaFromHand idiom)'이라 명시하며 카드 이펙트 팩토리가 이를 실 구현으로 사용."
src/HeadlessDCGO.Engine/Headless/Runtime/GameEvent.cs,"(나) 순수 실행인프라: RL 트리거수집/리플레이용 구조화 이벤트 레코드(Sequence/Type/Actor/Subject/Zone 등). AS-IS는 이런 이벤트 객체 없이 Unity가 직접 StackSkillInfos를 호출 — 이 레코드 타입 자체는 헤드리스 전용 매체."
src/HeadlessDCGO.Engine/Headless/Runtime/GameEventQueue.cs,"(나) 순수 실행인프라: 드레인 가능 이벤트 큐(Publish/SyncFrom/DrainPending). AS-IS AutoProcessing.StackSkillInfos의 트리거 수집 개념을 모사하되, IZoneMover.Events 같은 append-only 로그를 동기화하는 헤드리스 전용 배관 — AS-IS에 동명 대응 심볼 없음."
src/HeadlessDCGO.Engine/Headless/Runtime/GameEventType.cs,"(나) 순수 실행인프라: GameEvent.Type용 enum 18종(StateChanged/CardMoved/AttackDeclared 등). 로직 없음, AS-IS 대응 없음."
src/HeadlessDCGO.Engine/Headless/Runtime/GameFlowProcessor.cs,"(다) AS-IS 게임로직 재하우징(엔진 공통루프 허브): AS-IS TurnStateMachine의 반복 rule-process/auto-process/attack-advance/end-turn 사이클 + AutoProcessing.RuleProcess의 8단계 중 TrashNoDPPermanentProcess(:439)·DigimonLackDPProcess(:469, DestroyPermanentsClass 경유)를 직접 구현(StateBasedDeletionSweepAsync). mirror AutoProcessing.cs가 주석과 코드로 명시적으로 'DELEGATED to GameFlowProcessor.StateBasedDeletionSweepAsync'(:31-32, :576-583, 'verified carrier')라고 밝힘 — 실 구현은 이 Runtime 파일, mirror는 위임 호출만."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessAction.cs,"(나) 순수 실행인프라: RL 액션 레코드(Id/PlayerId/ActionType/Parameters 불변 딕셔너리, LegalAction 변환). AS-IS는 Unity UI 클릭 기반이라 이런 액션 객체 자체가 없음 — 헤드리스 전용 액션 표현."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessActionFactory.cs,"(나) 순수 실행인프라: 액션타입별 LegalAction 빌더 팩토리 메서드 모음(PlayCard/Digivolve/DeclareAttack 등). AS-IS 대응 없음 — 헤드리스 액션 생성 편의 계층."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessActionParameterKeys.cs,"(나) 순수 실행인프라: 액션 파라미터 딕셔너리 키 문자열 상수 모음(~90개). 로직 없음, AS-IS 대응 없음."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessActionPayloads.cs,"(나) 순수 실행인프라: 액션별 typed payload 레코드(TerminalActionPayload/CardActionPayload/MoveCardActionPayload 등)와 그 read/write 헬퍼(HeadlessActionPayloadReader). AS-IS 대응 없음 — Parameters 딕셔너리 ↔ 강타입 왕복 변환용."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessActionQueue.cs,"(나) 순수 실행인프라: 액션 큐 + 리플레이 레코드 JSON 직렬화(ReplayActionRecord.Serialize/Deserialize). AS-IS 대응 없음 — RL 리플레이/네트워크 전송용 헤드리스 전용 메커니즘."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessActionTypes.cs,"(나) 순수 실행인프라: 액션 타입 문자열 상수(Normal/Normalized 두 세트) + Normalize 헬퍼. 로직 없음, AS-IS 대응 없음."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessAttackState.cs,"(나) 순수 실행인프라: 공격 상태 관측용 불변 레코드(AttackCount/AttackerId/Phase 등). AS-IS는 필드를 직접 관측하므로 이런 스냅샷 레코드가 없음 — RL 관측 표면 전용."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessChoiceState.cs,"(나) 순수 실행인프라: 선택 상태 관측용 불변 레코드(CandidateIds/PendingSelectedIds 등, B5-1 부분선택 스크래치패드 포함). AS-IS 대응 없음 — RL 관측/직렬화 전용 뷰."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessEffectState.cs,"(나) 순수 실행인프라: 이펙트 스케줄러 카운터 관측용 레코드(PendingCount 등). 파일 내 TODO 주석: '전체 effect stack state 포팅 전까지의 임시 카운터'. AS-IS 대응 없음."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessEndTurnCleanupFlow.cs,"(다) AS-IS 게임로직 재하우징: AS-IS TurnStateMachine.cs:3170-3201(EndPhase의 플레이어/퍼머넌트 스코프 Until*TurnEnd 버킷 리셋)과 SelectBurstDigivolutionEffect.cs:249-344(Burst 종료시점 트래시 마커 승격)를 직접 구현. mirror TurnStateMachine.cs:670이 'new HeadlessEndTurnCleanupFlow().Cleanup(...)'로 명시적 위임(주석: 'P3 RE-POINT — single owner') — 실 구현은 이 Runtime 파일."
src/HeadlessDCGO.Engine/Headless/Runtime/HeadlessGameLoop.cs,"(나) 순수 실행인프라: RL 스텝 루프 드라이버(액션 소비→GameFlowProcessor.RunToStableAsync 구동→관측/액션마스크 스냅샷 빌드, 시야별 은닉 필터링 포함). AS-IS는 Unity 프레임/코루틴 기반이라 이런 명시적 스텝 함수가 없음 — 내부적으로 GameFlowProcessor(AS-IS 번역 허브)를 호출하는 헤드리스 전용 최상위 오케스트레이터."
