tobe_path,verdict,diff_count,summary
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectFactory/CanNoReturnToDeck.cs,1to1,0,"대조 심볼(CannotReturnToDeckStaticEffect 및 로컬함수) 완전 일치(substrate 번역 없음, namespace/using만 추가)"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPlayer/ChangeCardDP.cs,1to1,0,"대조 심볼(ChangeSecurityDigimonCardDPPlayerEffect) 전부 일치(substrate 번역만: IEnumerator→async Task, 바디를 동일 파일 내부 private Impl로 추출)"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/MainPhaseAction/CheatAction.cs,non,6,"TO-BE는 7줄 TODO 스켈레톤; AS-IS는 CheatAction 클래스 전체(2종 생성자, Execute의 8종 CheatType 분기·GManager 코루틴 디스패치, Deserialize, Serialize) 미포팅"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/KeyWordEffects/Training.cs,non,1,"TO-BE가 AS-IS에 없는 `libraryCards.Count > 0` 가드를 추가해 라이브러리가 빈 경우 AddDigivolutionCardsBottom 호출을 건너뜀; AS-IS는 무조건 card.Owner.LibraryCards[0]에 접근(가드 없음) — 코멘트 자체가 이 가드를 '라이브 팩토리 경로의 스냅샷 적응'에서 차용했다고 명시하여 이 파일 단독 기준 조건 추가"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/CanUseEffects/OnTrashHand.cs,1to1,0,"대조 심볼(CanTriggerOnTrashSelfHand, CanTriggerOnTrashHand) 완전 일치(substrate 번역 없음, namespace만 추가)"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/AddSkillClass.cs,1to1,0,"대조 심볼(SetUpAddSkillClass, ShouldAddEffect, GetCardEffect) 완전 일치(substrate 번역 없음, namespace/using만 추가)"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/GiveEffect/GiveEffectToPermanent/ChangeOriginDP.cs,non,1,"TO-BE는 activateClass?.EffectSourceCard를 붙여 다른 오버로드(CardEffectCommons.cs:3392의 ChangeBaseDigimonDP)로 위임하는 2줄 브릿지일 뿐, AS-IS의 실제 로직(CanUseCondition/ChangeBaseDPStaticEffect/SetActivatedTime/AddEffectToPermanent/버프·디버프 판정)이 이 파일에 없음 — 이 파일쌍만으로 등가 확인 불가"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffects/CanNotAttackTargetDefendingPermanentClass.cs,1to1,0,"대조 심볼(SetUpCanNotAttackTargetDefendingPermanentClass, CanNotAttackTargetDefendingPermanent) 완전 일치(substrate 번역 없음, namespace/using만 추가)"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/MinMax_DP_Cost_Level/DP/IsMinDP.cs,1to1,0,"대조 심볼(IsMinDP) 전부 일치(substrate 번역만: Player owner→HeadlessPlayerId owner, permanent.TopCard==null→InstanceId.IsEmpty, IsPermanentExistsOnOwnerBattleAreaDigimon→OwnerId 비교로 분해+IsPermanentExistsOnBattleAreaDigimon 재조합(정의 확인 결과 동치), GetBattleAreaDigimons()→zone scan+IsDigimon 필터 보정으로 동일 집합 산출)"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/DigiXrosEffectObject.cs,non,4,"TO-BE는 7줄 TODO 스켈레톤; AS-IS의 EvolutionEffectAnimation 오버라이드(showCutInAnimation 가드·animTime), Shake, PlaySlashSE, ShakeIEnumerator(DOTween 시퀀스) 미포팅"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/SkillInfo.cs,1to1,0,"대조 심볼(생성자, CardEffect/Hashtable/Timing 프로퍼티) 완전 일치(substrate 번역 없음, namespace만 추가)"
src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons/IsDigivolvedByTheEffect.cs,1to1,0,"대조 심볼(IsDigivolvedByTheEffect) 전부 일치(substrate 번역만: permanent.TopCard==cardSource 참조동등→InstanceId 비교+null가드, C# 참조타입 == 연산자 기본동작상 결과 불변)"
